,Date,Tweet
49,2022-07-30 20:52:48+00:00,"Aroma asap batu bara sdh jelas tercium. Level tvoc dan hcho juga sdh meningkat di udara. Apalagi gas2 yg berbahaya lainnya. Heran mentri2, dpr mpr, gubernur dan presiden kog adem ayem ya dgn situasi buruk sprti ini yaa 🤦‍♂️ https://t.co/1C24dEv9oO"
50,2022-07-30 20:37:20+00:00,"@BetaEpsilonPhi Perlu dibuk itu proses di kementrian dan DPR , siapa yg olah dan usulkan atas dasar apa, serta siapa tenaga ahli yg dipakai? Kedua siapa yg gawangi perijinan, ini krusial biang KKN mesti dipantau betul. Mesti dibuka diskusi, walaupun telat."
51,2022-07-30 20:33:55+00:00,@GamblangB @cybsquad_ Pelakunya yg lewat belakang gedung dpr ya? Wkwk
52,2022-07-30 20:33:41+00:00,@bluethgyu Txt y dpr ian
53,2022-07-30 20:31:32+00:00,@ron1sux YEHAHAHA DPR IAN
54,2022-07-30 20:25:27+00:00,"@LaNyallaAcademy MPR, DPD dan DPR RI tdk perlu nunggu laporan dr masyarakat krn ini sdh jelas tindakan yg kurang etis menggunakan fasiltas negara utk kepentingan politiknya, langsung saja berikan somasi atau diundang beliau utk RDP🙏"
55,2022-07-30 20:19:46+00:00,@dpr_kyzia Potaena mueh😭😭😭
56,2022-07-30 20:19:29+00:00,@_K2_G1 madilim p kc
57,2022-07-30 20:14:58+00:00,"@Abymany47450488 @Desri24428503 @CCICPolri @DivHumas_Polri @DPR_RI @BalitpusPDIP @ListyoSigitP @KompasTV @kompascom @kumparan @Bisniscom @edo7545 Ini ke balik, bukan kasus hina presiden, tapi dari umat agama ada yg terhina dgn ""simbol"" nya di ganti begitu, jadi laporannya penistaan agama bukan hina presiden"
58,2022-07-30 20:13:27+00:00,@hannahhbbahng DPR dean and BIBI
59,2022-07-30 20:09:18+00:00,dpr ian marry me
60,2022-07-30 20:05:09+00:00,"@dpr_yian Banyak sih tepuk tangannya. Karena keren bgt mvnya niichan. 👏😲

⭐⭐⭐⭐⭐/5 👍👍"
61,2022-07-30 19:59:22+00:00,dpr in bkk when?
62,2022-07-30 19:54:52+00:00,DPR tankers destroy Ukrainian strongholds https://t.co/R8QEaSxcoi via @YouTube
63,2022-07-30 19:50:46+00:00,DI YOU TUBE ITU BUKANNYA MUSIC APAPUN YA SAYA ITU BANYAK SHARE NYANYI LAGU BARAT KARENA CASSET JUGA PUNYA BELI NYANYI KARAOKE EEENAK EEEH NYOBA MUSIC INDONESIA YANG LAMAPUN JUGA NGGK APA APA NYOBA NYANYI LAGUNYA YA MUNGKIN KARENA ANGGOTA DPR BARU SEKALI THOK JUGA DIOLOK OLOK
64,2022-07-30 19:44:59+00:00,@ARCHENent Keren. Pasti bapakny dpr
65,2022-07-30 19:41:23+00:00,@TelkomIndonesia Kan punya pemerintah kenapa banyak masalahdalan kecepatan internet giliran yg swasta ga pernah masalah dalam kecepatan internet kok punya pemerintah kalah benerin dulu kalau mau berubah masa gedung dpr pake biznet knp ga pake IndiHome ya kan
66,2022-07-30 19:36:01+00:00,"BIBI, DPR IAN 🥴👌"
67,2022-07-30 19:28:46+00:00,"Nancy Pelocy, ketua DPR AS telah diperingatkan untuk tidak pergi ke Taiwan. Tapi laporan menyebutkan ia sedang terbang ke ""asia"" di kawal US Air Force"
68,2022-07-30 19:23:34+00:00,@JlAYOON ADUH LUPA JAWAB KAAN T__T aku lagi into album DPR yang baru!! kalau Aya apaa tuh? :o
69,2022-07-30 19:15:39+00:00,@ikangoth Mungkin di channel dpr telegram
70,2022-07-30 19:15:17+00:00,dpr ian ganteng tpi tydack baiq untuk dimiliki
71,2022-07-30 19:14:59+00:00,@sunseetxt Kenapa e. I dah tidur lol trus skrg baru kebangun
72,2022-07-30 19:10:46+00:00,gas lah yg punya kenalan dpr apa presiden 👍 https://t.co/iCKS1ZfeOu
73,2022-07-30 19:03:21+00:00,"@AiniDND Gawene opooooo coba ketua DPR ini,,, hahah"
74,2022-07-30 18:57:33+00:00,"gue kepikiran bikin cl, dpr ian, one, hendery satu keluarga di au. gemes bangat kali ya."
75,2022-07-30 18:56:05+00:00,Anggota DPR ajak warga Aceh gemar konsumsi ikan untuk cegah stunting https://t.co/C9Xljst57f
76,2022-07-30 18:54:45+00:00,"@henryshield DSS, NIA, DPR etc."
77,2022-07-30 18:53:48+00:00,hah ka mpris suka dpr jg 😺
78,2022-07-30 18:52:05+00:00,"@hannahhbbahng Colde, Dean, DPR Live, eaJ, Seori"
79,2022-07-30 18:49:18+00:00,@ciciciaaja Syp pmr????? Kakwen dpr
80,2022-07-30 18:46:47+00:00,Komnas HAM Rekomendasikan Pemerintah dan DPR Kaji Ulang Revisi UU ITE https://t.co/Ve0BZitGbw
81,2022-07-30 18:42:29+00:00,@Basementfox182 Ini yg di kav dpr to ya
82,2022-07-30 18:41:40+00:00,"Tapi ingat, spt diblg Anggota Komisi I DPR RI Taufiq R Abdullah : @kemkominfo @PlateJohnny jg perlu lbh intensif sosialisasi, khususnya berkaitan regulasi yg diberlakukan kpd PSE, spt manfaat dan konsekwensinya. Spy aturan ini bs diterima dan dijalankan.

https://t.co/fcUBt6jnUq"
83,2022-07-30 18:35:27+00:00,kecanduan album baruny DPR IAN!! ini bagus bgt dah sumpah 😭https://t.co/hq7oQh344s
84,2022-07-30 18:31:57+00:00,"Selain Permen memang tidak berhak membatasi hak seseorang dalam bermedia sosial, ini juga melanggar UUD tentang kebebasan berpendapat (iirc).

Jika memang mau, sok atuh diskusi ke DPR sama Presiden biar jadi undang2. Permen itu kan hanya hasil buah pikiran dari kementrian sendiri"
85,2022-07-30 18:31:17+00:00,Anggota DPR ajak warga #Aceh gemar konsumsi ikan untuk cegah stunting - ANTARA https://t.co/JazKABwsrt https://t.co/ia5BIxxpBj
86,2022-07-30 18:31:08+00:00,"Dukung Bacaleg DPR/DPD RI Uji Baca Alquran, Senator #Aceh Syech Fadhil: Bukan Hal yang Perlu Ditakuti - https://t.co/8w5ob1uHhE https://t.co/q1vWotrvUm https://t.co/UbSsjlzKkH"
87,2022-07-30 18:26:24+00:00,"Sabtu (30/07/2022), Komisi Pemilihan Umum (KPU) Kabupaten Bolaang Mongondow Timur (Boltim) menggelar kegiatan Sosialisasi Peraturan KPU Nomor 4 Tahun 2022 tentang Pendaftaran, Verifikasi, dan Penetapan Partai Politik Peserta Pemilihan Umum Anggota DPR dan DPRD https://t.co/mqAaCq1xPy"
88,2022-07-30 18:18:01+00:00,"Steam hingga PayPal Diblokir, Politikus PKB: Negara Berhak Mengatur

Anggota Komisi I DPR RI Taufiq R Abdullah mengatakan pemblokiran dilakukan agar PSE taat aturan,
Negara berhak mengatur terkait PSE  Pengaturan itu demi melindungi masyarakat byk.

https://t.co/AEkjuqPVyp"
89,2022-07-30 18:09:49+00:00,"kpk
kpi
bumn
mui
KOMINFO
dpr
pssi
mki
                Lawaknya mentri ini
#BlokirKominfo"
90,2022-07-30 18:08:21+00:00,&lt;dpr ian3
91,2022-07-30 18:06:03+00:00,@TussOnsPark Jasmine - DPR LIVE
92,2022-07-30 18:05:49+00:00,@TussOnsPark Martini Blue - DPR LIVE
93,2022-07-30 17:54:36+00:00,@Dennysiregar7 Itu kelebihan Roy surio hina presiden diperiksa polisi keluar pake kursi Roda. Mantan mentri sangking pintarnya sampai Lagu indonesia Raya tdk hafal. Mungkin presisen kalau pilih mentri hafal lagu indonesia raya pancasila. Kalau kita pilih anggora Dpr hafal seperti diatas
94,2022-07-30 17:51:40+00:00,"Umoja wa Mataifa uko tayari kutuma kikundi cha wataalam kuchunguza kushambuliwa kwa kituo cha kizuizini kabla ya kesi katika kijiji cha Elenovka, kilichopo DPR, kulingana na taarifa iliyotolewa na naibu mwakilishi rasmi wa Katibu Mkuu wa Shirika la Dunia. , Farhan Haq. https://t.co/pHa8YbaRYy"
95,2022-07-30 17:47:47+00:00,"Curiga mas pram beneran anak mafia...
Apa anak ketua dpr??"
96,2022-07-30 17:41:23+00:00,"Saya rasa sdh cukup jelas keterangan - keterangan dr berbagai pihak di media,bahwa kematian brigpol J bukan lah krn tembak - menembak,luka 2 berat disekujur tubuh,harap @KomnasHAM @kompolnas_ri @DPR_RI @DPDRI serius,berani dan profesional mengawal kasus ini."
97,2022-07-30 17:21:13+00:00,@selebcuit @DPR_RI Ya kan ! Ampuuuuun deh ga ngerti lagi ini rang orang kerjaannya pada ngapain dah di kementrian
98,2022-07-30 17:20:07+00:00,@msaid_didu Oooooo jadi klo anggaran itu yg menetapkan ternyata bukan presiden saja yak ? Ternyata presiden menetapkan anggaran bersama DPR yah ? Ooooo ternyata IKN juga ditetapkan bersama DPR toh ?  oooooo ternyata proyek KA cepat juga ditetapkan bersama toh ...........
99,2022-07-30 17:15:18+00:00,"Reses Anggota Komisi III DPR RI, Kapolres Simalungun Berikan Ulos Hiou Pamotting Kepada Hinca Panjaitan https://t.co/RxPcHu89zY"
100,2022-07-30 17:14:54+00:00,"@TRendusara @PDemokrat Coba mas Agus dan orang-orang di DPP dikasih tahu Pak, agar yg duduk di DPR juga ikut menyuarakan 🙏🏻"
101,2022-07-30 17:14:51+00:00,"""Bahas RKUHP Pasal Penghinaan Presiden dan Wakil Presiden di DPR, Menkumham Singgung Batas Masyarakat Beradab - Kementerian Hukum dan Hak Asasi Manusia Republik Indonesia"" https://t.co/BUAiSUVsZl"
