,Date,Tweet
102,2022-10-30 19:03:30+00:00,"Pengamat Politik dari Universitas Al Azhar Indonesia Ujang Komarudin menganggap Puan Maharani sedang dipromosikan oleh partainya menjadi Capres 2024. Menurutnya, hal itu tampak dari mulainya safari politik yang dilakukan Ketua DPR RI tersebut. https://t.co/dqjTOzLCaP"
103,2022-10-30 19:03:18+00:00,Berikut rangkuman atau cuplikan apa yang sudah dilakukan Ketua DPR RI Puan Maharani. Yuk kita simak !!! https://t.co/GOXduHIESU
104,2022-10-30 19:01:43+00:00,"Memperingati 94 tahun Sumpah Pemuda, Ketua DPR RI Puan Maharani mengajak seluruh pemuda-pemudi Indonesia berdikari lewat karyanya masing-masing. https://t.co/onKufKTjMg"
105,2022-10-30 18:53:50+00:00,ya hice q le guste dpr ahora queda dean jinhyeong y bloo
106,2022-10-30 18:41:37+00:00,Maybe lepas baik batuk suara jadi sedap mcm maddox or dpr ian en
107,2022-10-30 18:40:07+00:00,"DEAN,,,, DPR GANG,,,, BIBI,,,, DEAN !!!!!! #MAMAVOTE #txt"
108,2022-10-30 18:33:08+00:00,clueless banget tau nya cuma dia butuh penyemangat? atau lagi cape tpi kenapa hapus bio sama unfoll anak2 dpr
109,2022-10-30 18:28:26+00:00,"Jasmine, by DPR LIVE
Ganteng ndak si tu? Lagu ganteng tu kek maneeeee https://t.co/VJpN6oESXb"
110,2022-10-30 18:22:35+00:00,"current situation sama kaya dpr ian, cape tpi gacape, gapunya masala tpi kaya punya masala,,, chillllll🤙"
111,2022-10-30 18:20:37+00:00,"Ian pasti lg capek bgt butuh istirahat gapapa kok tenangin diri kamu dulu &amp; lekas sembuh yaa, aku nunggu updatean kmu🥺berusaha utk berpikir positif ian hapus beberapa foto mungkin lg ngerapiin feednya, semoga hubungan dgn dpr jg baik-baik aja love you pgn pelukk @DPRIAN_ #DPRIAN https://t.co/Wxx3OcXFhV"
112,2022-10-30 18:17:34+00:00,"@lefalya Maaf Pak, RUU Strobo ditolak DPR 🙏"
113,2022-10-30 18:14:01+00:00,@dpr_yian Semangat oppa! https://t.co/2nTylB02sS
114,2022-10-30 18:09:58+00:00,dpr ian votaria 13 https://t.co/BJL9IP2SUJ
115,2022-10-30 18:08:51+00:00,@usmanarshad63 @dpr_gob @AQuddusBizenjo @quetta_dc @ACQuettaCity @CpoQuetta @CMShehbaz @OfficialDGISPR @dailytimespak @faizanlakhani @Shoaib_Jatt Dear kasy hain ap.? Apni destination b sath mention kr di krain. Pls
116,2022-10-30 18:06:41+00:00,"@PakistanFauj @OfficialDGISPR @GovtofPakistan @dpr_gob @LeviesHq @PeaceForPk @GHaZ_NAwE77 @Pak_Muzammil @BlhMuhafiz @Marwat_Sahab @ChiryaClub Lanatttt Bajwa traitor per
#BajwaTraitor 
#DGISPR https://t.co/mJinyo6y7c"
117,2022-10-30 18:06:39+00:00,@teropongsuara Emng anis baswedan itu oposisi. Emng dia punya partai....? Cb lu sebutin partai dia di DPR pusat...?
118,2022-10-30 18:06:18+00:00,Dpr we gang gang
119,2022-10-30 18:05:40+00:00,"WTS TIKET KONSER DPR REGIME TOUR IN JAKARTA 

Blue sec 1 tix 1.700

#dprregimetourinjkt"
120,2022-10-30 18:05:16+00:00,@OposisiCerdas Gak salah sih mimpi adalah kunci menaklukkan dunia..  Bukan DPR RI mas bro..  Itu sih masih jauh dri mimpi..
121,2022-10-30 18:01:39+00:00,dpr ian votaria 13 https://t.co/THwIysfDCl
122,2022-10-30 18:00:00+00:00,@ipb_menfess DPR Ian plissss
