,Date,Tweet
54,2022-03-30 22:55:32+00:00,@bambangmulyono2 @ridwankamil @KemenBUMN @erickthohir @KemensosRI @puanmaharani_ri @DPR_RI Ini sudah ditangani oleh dinsos sukabumi kemaren siang
55,2022-03-30 22:53:56+00:00,"Gorden Baru Rumah Dinas DPR Rp.7,3 Juta Per Ruangan, Pedagang Mayestik: Mengada-ada https://t.co/K3MA3kRSI4"
56,2022-03-30 22:52:50+00:00,"DPR YG PALING AMBURADUL,IYALAH DI REZIM  ,YG AMBURADUL https://t.co/soG4hs8o2W"
57,2022-03-30 22:52:11+00:00,@liputan6dotcom Boleh daftar dan uda terjadi Terdaftar di duga anggota DPR ada keturunan PKI...bgmn dgn Lembaga lainnya....apakah indonesia uda melupakan sejarah PKI ??
58,2022-03-30 22:50:20+00:00,"Catat!
Kalo sampe terjadi amandemen UUD 1945 dan menambah masa jabatan presiden, saya tidak percaya lagi dgn Partai Politik.

DPR bukan lagi Wakil Rakyat."
59,2022-03-30 22:49:17+00:00,(((Kayak baru pertama aja denger berita begini dari DPR)))
60,2022-03-30 22:48:10+00:00,@pengarang_sajak Panggil lagi donk @DPR_RI @PBIDI gitu aja koq repot
61,2022-03-30 22:47:47+00:00,@YRadianto @DPR_RI Gorden kelebihan bayar ki
62,2022-03-30 22:47:38+00:00,"Di Badung, Bali 
Ada spanduk ukuran jumbooo,, 
Mbak puan maharani, ketua DPR.
Busyet dah, panduk tok di besari tapi gak becus kerja!!!!. Tumben ada ketua DPR seperti itu, takut gk ada yg kenal ya?. Dn ujungnya nanti pki nama alm. Kakeknya 😁."
63,2022-03-30 22:46:59+00:00,@geloraco Piling saya jika pemilu 2024 di tunda.istana dan Gedung DPR RI/MPRRI akan di sita oleh Rakyat.dan jkw tidak sah menjadi presiden (ilegal)
64,2022-03-30 22:44:41+00:00,"@Yatie84991237 @asli_lanang @PBIDI @DPR_RI Dimana ada kadrun disitu ada keributan. Makanya kadrun perlu dibuang ke laut, dan harus!"
65,2022-03-30 22:44:31+00:00,@jokowi Tp tolong bilangin ke partai koalisi di @DPR_RI agar tidak mengamandemen UUD 45 terutama di poin jabatan presiden
66,2022-03-30 22:44:05+00:00,"@liputan6dotcom @DPR_RI bubarkan saja
Ga ada guna
Kau dijadikan wakil untuk mensejahterakan rakyat
Bukan membuat susah 
Bubarkan ga ada gunanmu
Dengan alasan mengikuti harga minyak dunia
Giliran minyak turun ada kau turunkan minyak
Wakil apa kau namanya
BUBARKAN SAJA"
67,2022-03-30 22:43:55+00:00,"@acmeiraa @txtdarisukabumi DPR kalo gak bubar, paling gak ganti nama lah. Malu soalnya gak sih? Wakilin rakyat, tapi ntah rakyat mana."
68,2022-03-30 22:43:54+00:00,@BennyHarmanID Terus dpr mpr pada diam aja ?? Kemon pak.. cabut mandat presiden.. ini sudah kelewat batas keblingernya
69,2022-03-30 22:42:45+00:00,"KADO MENJELANG RAMADHAN, DAN RAKYAT MAKIN MELARAT. TERIMAKASIH PRESIDEN @jokowi @Kiyai_MarufAmin @DPR_RI 
#MahasiswaMelawan Jokowi Kades Kepala Desa #WajibLengserkanJokowi #PeoplePowerLengserkanJokowi #BonekaPemalakRakyat 
@aliansibem_si @UGMBergerak @BEMUI_Official @BEMUNAIR_ID https://t.co/yedQfMac6a"
70,2022-03-30 22:37:30+00:00,"@__Sridiana_3va Oiyaa kn wakil... apa2 kudu di wakilkan 
... sueee kau dpr"
71,2022-03-30 22:36:23+00:00,"@DPR_RI kan belanja hordeng ny g pake duit sndiri..betul jg ni komika..palagi soal kyk baru denger aja berita bgnian muncul dr sono😁✌
Pkok ny soal happy biar mreka yg wakili..nah soal yg pedih,sulit,ngantri jg soal"" terkait kesusahan nah baru dah rakyat yg kdu mewakili mreka☕"
72,2022-03-30 22:35:33+00:00,"“Wes tak omongi IDI ora teko, enek surate, dan ini baru kejadian ormas dipanggil DPR ora teko” 😁😁 https://t.co/z05KdfS2p7"
73,2022-03-30 22:35:24+00:00,"Dede Yusuf (Wakil Ketua Komisi X DPR RI) sudah lapor pajak, bagaimana dengan Anda?

Bagi #KawanPajak yang belum melakukan pelaporan SPT Tahunan Orang Pribadi dapat melaporkan SPT Tahunan melalui website DJP.

Bayar dan Lapor Pajak
Tat Pajak Negara Kuat https://t.co/bWhlCrNCzq"
74,2022-03-30 22:34:21+00:00,@EastJavaAlter sini sama aku dek😘
75,2022-03-30 22:32:56+00:00,"Anggota Komisi VIII DPR RI, Abdul Wachid mengaku prihatin jika benar frasa Madrasah dalam RUU Sisdiknas tidak dicantumkan.

Menurutnya, hal tersebut bertolak belakang dengan prinsip Pancasila.

https://t.co/Kt4v53YrEr https://t.co/88R8jZWsaZ"
76,2022-03-30 22:32:53+00:00,@mine_loederY DPR IAN BEST MUSIC
77,2022-03-30 22:32:11+00:00,"@arya_dipa45 @P3nj3l4j4h_id @KaredokLeunca__ @Leonita_Lestari @ida2friani @GME_Gun @lettachantik @Al_Lebaran76 @sekar_malam @damput76 @Rosady1M Waduh seram ini p @jokowi

Mohon kewenangan @PBIDI @MUIPusat dialihkan ke Pemerintah

Bisa terjadi negara dalam negara

Jangan biarkan LSM terpapar radikalisme dan terkooptasi oposisi mengatur hajat hidup orang banyak

@puanmaharani_ri 
@DPR_RI 
@PolhukamRI 
@mohmahfudmd 
@BNPTRI"
78,2022-03-30 22:32:06+00:00,"Audiensi dengan Pengda JMSI Sumbar, Ini yang Disampaikan Anggota Komisi IX DPR RI Darul Siska https://t.co/1AIwcDvpv7"
79,2022-03-30 22:31:34+00:00,"DPR RI Setuju Pemerintah Naikkan Harga BBM, Sesuaikan Harga Dunia https://t.co/yipGvqHnLb"
80,2022-03-30 22:29:42+00:00,@txtdarisukabumi Dan DPR pengen beli gorden lagi.
81,2022-03-30 22:27:41+00:00,@AdamPrakoso17 @tanyakanrl Setiap rumah dinas dpr pasti punya mesin cuci dong gak mungkin banget dia cuci pke tangan aja wkwk
82,2022-03-30 22:26:27+00:00,"dan ingat, manusia itu punya titik buta. suatu titik dimana hanya orang lain yang bisa menilai"
83,2022-03-30 22:25:38+00:00,"@OposisiCerdas Percuma pak, wong DPR skrg bukan wakil rakyat tapi wakil penguasa"
84,2022-03-30 22:23:55+00:00,@SalmaSJP Dpr ian
85,2022-03-30 22:23:50+00:00,"Suara DPR itu suara rakyat atau suara oligarki-pemilik modal?

#IslamKaffah
#IslamSolusiNegeri

Jangan lupa Subscribe youtube kami
https://t.co/LJKVXXHMI2

@dakwahpolitik_islam
https://t.co/Komq7c5idW https://t.co/pXZCwmSfSF"
86,2022-03-30 22:23:16+00:00,"Suara DPR itu suara rakyat atau suara oligarki-pemilik modal?

#IslamKaffah
#IslamSolusiNegeri

Jangan lupa Subscribe youtube kami
https://t.co/LJKVXXHMI2

@dakwahpolitik_islam
https://t.co/Komq7c5idW https://t.co/O44xQMCnNR"
87,2022-03-30 22:21:36+00:00,"Usulan makan 2 pisang sehari adalah usulan bagus yg perlu didukung...
Ayo kita dukung agar semua pejabat Istana dan keluarganya, anggota DPR dan keluarganya, dan seluruh pejabat negara beserta keluarganya tiap hari makan 2 pisang saja!"
88,2022-03-30 22:19:25+00:00,"@hnurwahid Ada bukannya ada di DPR juga ya Yat. Sudah final kan pilpres mendatang 14 Februari 2024, kok sebagai wakil rakyat anda mengeluarkan statement yg provokatif!!! Sedangkan keputusan itu sudah final seolah2 anda tidak tau atau sedang menggoreng isu???"
89,2022-03-30 22:16:12+00:00,"@yunartowijaya kalo lewat media mah,sekarang dah susah... gimana kita samperin aja langsung ke DPR/MPR"
90,2022-03-30 22:14:02+00:00,"@OposisiCerdas Mengapa Pak Luhut begitu ngotot untuk memperpanjang masa jabatan presiden, padahal itu inkonstitusional dan sudah ditolak oleh mayoritas partai yg ada di DPR dan juga DPD ?"
91,2022-03-30 22:13:58+00:00,"Situasi di Mariupol

Pertahanan terpusat pasukan Ukraina di kota telah gagal, unit-unit Angkatan Bersenjata Ukraina dan Batalyon Azov menderita kerugian besar. 

Pasukan Sekutu (Rusia, Chechnya,DPR) menyerang kantong-kantong perlawanan yang tersisa dari beberapa arah. https://t.co/ljw8uqmlOE"
92,2022-03-30 22:10:45+00:00,@invisiblefairy0 Ini kok ga dibahas samsek sm negara kita ya? Apa cm aku yg ga denger? Atau kita lebih peduli harga bbm dan sembako yg naik? Atau beritanya ketutupan sm dpr yg mau ganti gorden 48M? Indonesia bilang gini tuh kpn dan dmn? 😶
93,2022-03-30 22:06:04+00:00,@cybsquad_ @liputan6dotcom @DPR_RI Nggak ada guna duduk sbg perwakilan rakyat dg suara rakyat.
94,2022-03-30 22:04:21+00:00,@waray_r @dianto_rusdian @tianhth_ @jokowi @AXA_Mandiri @DPR_RI Lagian lu ngapain si mau daftar beginian? Salah elu jg. Orang kaga ada yg maksain lu buat ikutan!
95,2022-03-30 22:04:14+00:00,"@lanjanayu @Adi_8002 @jokowi @aniesbaswedan Jika kepala negara bohong / membohongi rakyat (DPR) menurut saya bisa disomasi.  Silahkan saja, jangan dimedsos saja, yg salah/kalah akan busuk."
96,2022-03-30 22:01:05+00:00,"Nangis baca ini , halo bapak/ibu dpr bisa ga gausaj ngurusin gorden antum yg ber M M itu? Nih liat, rakyat u terlantar, tu 45M bisa buat mereka makan seumur hidup mungkin🥲🥲🥲😭😭😭😭😭"
97,2022-03-30 21:56:23+00:00,"@BossTemlen @zenold_AntiJoko Jika itu terjadi turun ke jalan..duduki dpr..
#WajibLengserkanJokowi 
#WajibLengserkanJokowi"
98,2022-03-30 21:53:47+00:00,"Perlu survai kepuasan rakyat melalui evaluasi dan analisa menjadi agenda rutin @DPR_RI dan pembahasan @DPDRI mencakup tingkat inflasi, jumlah kemiskinan, daya beli, indeks kebahagiaan, tarif layanan publik dan 'trend' harga kebutuhan versus program kerja serta diumumkan ke publik"
99,2022-03-30 21:50:40+00:00,"@Ronin19451 @RokipAbdulAziz @imwidodo @Migrivata @UdhaKayuno @CNNIndonesia Lu tu kafir kadron. Blo'on... Mana ada yg mau langgar konstitusi. Jelas2 dari awal dan sampai hari ini Peresiden Jokowi taat hukum. Yg usul itu rakyat. Dan Partai politik.
Kecuali kalo presiden nya yg wacana. Dan tetapkan di UU atau DPR merubah UUD45. GOBLOK Kadrun @Ronin19451 😝"
100,2022-03-30 21:48:57+00:00,Jangan Pilih Ketua DPR Tersangkut Korupsi. Berikut ini Setya Novanto Korupsi Baca selengkapnya. https://t.co/sZ20eGq6k5
101,2022-03-30 21:47:28+00:00,"@MataNajwa DPR yg katanya wakil rakyat tp gk ada fungsinya buat rakyat JD gk usah ragu untuk di bubarkan saja,di saat rakyat susah mereka malah buang2 duit rakyat."
102,2022-03-30 21:45:43+00:00,"Irma Suryani Chaniago, anggota DPR dari NasDem, mengatakan ada 2500 dokter muda yg ng lulus ujian kompetensi. Tapi mrk ini sprti terbiarkan oleh IDI, dalam arti ng melihat jalan keluar lain. Padahal Indonesia kekurangan dokter.... https://t.co/L20zhcFY3g"
103,2022-03-30 21:42:28+00:00,Idealnya selama status pandemi belum dicabut maka semua kenaikan tarif layanan publik ditunda bahkan gratis/turun serta keringanan pajak agar daya beli sebagian besar rakyat dibantu karena efek inflasi @jokowi @DPR_RI @DPDRI @PerekonomianRI @kemenkomarves @kemenkopmk @KemenBUMN
104,2022-03-30 21:35:46+00:00,"@democrazymedia Gegara DPR era Mega...
melakukan pemaksaan rekonsiliasi TAP MPRS XXV/1966 yg sudah diatur melalui Ketetapan MPR Nomor I tahun 2003.. 

Endingnya ... 
sekarang RUU HIP bakal ngebut disahkan...!!

Waspada ..!!"
105,2022-03-30 21:32:26+00:00,"@ArisWila Seharusnya Pemerintah bersama DPR.RI membuat payung hukum Undang2 tentang Perijinan prakter dokter dengan segala konsekuensi nya, Pemecatan ijin Praktek dokter hanya boleh dilakukan oleh Kemenkes yg disyahkan oleh Pengadilan, dan IDI. hanya sebatas Surat Rekomendasi, Saksi Ahli."
106,2022-03-30 21:29:16+00:00,"@KRMTRoySuryo2 Jika saya kasih masukan demi pemerataan maka Gedung MPR DPR ada di Sumatera,  Mabes TNI di Papua,  Mabes Polri di Maluku,  MK di Sulawesi  dll...Salam #Ausbildung"
107,2022-03-30 21:27:35+00:00,@__Sridiana_3va Pantesan di DPR jewewewewew semua yak🤭
108,2022-03-30 21:22:48+00:00,"@prastow Yang punya staff khusus begini..
Menkeu saja atau semua kementerian sih..
kalau Staff Khusus begini ikut rapat di DPR ? duduk disampingnya🤔
Atau Khusus untuk Medsos doang.."
109,2022-03-30 21:22:04+00:00,@behramlogy @AbdulHa06519089 @BehramLehri @SanjogPakistan @dpr_gob Mash Allah  zeberdasth
110,2022-03-30 21:17:51+00:00,"@cybsquad_ @tni_ad @Puspen_TNI @DPR_RI Memang tidak ada dasar hukum nya anak keturunan PKI tidak boleh masuk TNI...!!??, ijin, apa kah akan menjamin jika dia Masih memiliki genetik dr PKI dan dia menggunakan jabatan dan kekuasaan nyaa serta kedudukan nyaa untuk menegakkan kembali ajaran PKI...!!????"
111,2022-03-30 21:14:47+00:00,@uyxqr Sangat cocok untuk org yg berbeda dengan yang lain blom ambil pusing dengan menggunakan jas hujan axio neon box sekali lagi saya juga pernah mengalami dimintai uang oleh DPR
112,2022-03-30 21:11:47+00:00,"DPR: Peta Jalan Pendidikan Penting Dibuat Sebelum RUU Sisdiknas

 #Sindonews #BukanBeritaBiasa .https://t.co/6OgzR1zi5Z"
113,2022-03-30 21:08:47+00:00,@cybsquad_ @tni_ad @Puspen_TNI @DPR_RI Sdh kebobolan sjak jmn dulu. https://t.co/Sa23SsPNAZ
114,2022-03-30 21:08:08+00:00,"DAN TETAP AJA..UDAH NGGA ADA SUARANYA PARTEY EMAK ITU!!! MAKANNYA HARUS PT20% DAN HARUS NGUASAIN DPR, MK, MEDIA, dst, dll, dsb...FLEXING TINGKAT DEWA🤪"
115,2022-03-30 21:08:08+00:00,"Intinya pemilu langsung rakyat yang berkuasa berdaulat bukan presiden, juga bukan DPR, militer tapi rakyat. DPR tidak bisa membuat peraturan dengan tujuan memakzulkan rakyat, seperti periode 3 tanpa pemilu."
116,2022-03-30 20:57:21+00:00,@acmeiraa @txtdarisukabumi picek tarah e dpr ki
117,2022-03-30 20:50:38+00:00,@acmeiraa @txtdarisukabumi DPR ouh DPR
118,2022-03-30 20:48:58+00:00,Jangan Pilih Ketua DPR Tersangkut Korupsi. Berikut ini Setya Novanto Korupsi Baca selengkapnya. https://t.co/sZ20eGH9m5
119,2022-03-30 20:43:04+00:00,"Entah apa yg ada di otak pemerintah skrng ini.. ga tau nasib rakyat kecil, 

Yg lbh gila lagi ,GORDEN rumah para anggota Dpr harus ganti .. 

Ampun dah ah .."
120,2022-03-30 20:38:37+00:00,"Pak Jokowi periode 1, bilang yang berhak terhadap saya rakyat. Bukan DPR, pemilu rakyat langsung pilih Presiden. Bukan segelintir penguasa partai cak Imin, Airlangga, Zoelkifli Hasan. Rakyat butuh sembako murah, sedangkan mereka butuh kuasa terus karena enak sih ngalir terus."
