,Date,Tweet
43,2022-05-30 22:38:06+00:00,"KL SUMPAH JABATAN MENGGUNAKAN KITAB SUCI SESUAI DGN AGAMA MASING2. &amp; di + LAGI UNDANG UNDANG TENTANG KORUPSI &amp; DISAHKAN OLEH MPR &amp; DPR RI, ISINYA BAHWA YG BERSANGKUTAN MELAKUKAN &amp; MELAKSANAKAN KORUPSI MK HRS DI PIDANAKAN SEBANYAK BANYAK 25 TAHUN ATAU SEUMUR HIDUP / HUKUMAN MATI."
44,2022-05-30 22:36:25+00:00,@SamadikunMinto @MrsRachelIn Dia lupa kalo bisa hidup mewah sbg anggota DPR karena rakyat yang telah  menjadikan dia lolos ke senayan..
45,2022-05-30 22:35:51+00:00,"@SautSipelebegu Anggota DPR kita sekarang Tuli, Buta dan Bisu.....  Jangan pilih mereka lagi !"
46,2022-05-30 22:34:26+00:00,"Cabut kewarganegaraan orang yang berniat makar atau merubah ideologi dasar negara NKRI - Tandatangani Petisi! https://t.co/g2TvMVz6OA via @ChangeOrg_ID 

Pemerintah/DPR/MPR harus berani membuat UU atau Tap MPR sama seperti pelarangan penyebaran ajaran Marxisme."
47,2022-05-30 22:33:48+00:00,Cc @KemenkesRI @jokowi @DPR_RI @puanmaharani_ri aduhhh ini maksudnya apa lagi wahai bapak ibu amrik buat buat lab gini. Mau jualan vaksin kah?
48,2022-05-30 22:30:43+00:00,"Susah amat naturalisasi nya !!

Negara paling ribet birokrasinya

@jokowi 
@KemensetnegRI 
@DPR_RI 
@PSSI https://t.co/4BTnrM2baK"
49,2022-05-30 22:28:03+00:00,"@geloraco Menurut saya gedung DPR dikawal yg TDK setuju 3 periode tapi menurut saya silahkan berapa periode dengan ketentuan setiap patahana yg perolehan suara 60 persen kebawah dianggap kalah
Horas bangso Batak horas horas horas"
50,2022-05-30 22:26:59+00:00,"Wakil Ketua Komisi VIII DPR RI Desak Kemenag Rinci Usulan Tambahan Operasional Haji Rp1,5 Triliun https://t.co/El1bF1pZKj"
51,2022-05-30 22:17:34+00:00,DPR berencana segera mengesahkan RUU KUHP tanpa pembahasan ulang pasal demi pasal dalam draf lama yang urung disahkan. Pasal-pasal bermasalah masih dipertahankan. https://t.co/AOKCB94iQd #KoranTempo
52,2022-05-30 22:15:29+00:00,"Ton jangan ngoceh dimedia aja,, eluh kan anggota dpr punya hak².. lobi dong partai² buat sidang istimewa... CABUT MANDATNYA.!!"
